timestamp,aX,aY,aZ,gX,gY,gZ,xP
7020,-0.12,9.41,-3.00,0.07,-0.49,-0.69,0.38
7040,-0.56,9.48,-2.82,0.09,-0.53,-0.76,0.38
7060,-0.88,9.42,-2.95,0.10,-0.58,-0.80,0.65
7080,-1.33,9.55,-3.09,0.13,-0.61,-0.83,0.65
7100,-0.60,10.01,-4.21,0.09,-0.71,-0.85,0.65
7120,0.22,9.38,-4.10,0.01,-0.61,-0.99,0.43
7140,-0.49,10.10,-4.21,-0.04,-0.54,-1.13,0.43
7160,-1.50,10.34,-4.18,-0.08,-0.70,-1.25,0.43
7180,-1.18,11.15,-3.68,-0.15,-0.87,-1.31,0.43
7200,0.08,11.77,-3.73,-0.29,-0.89,-1.44,0.43
7220,0.41,12.42,-3.54,-0.30,-0.89,-1.65,0.63
7240,1.11,12.92,-3.02,-0.21,-0.97,-1.88,0.63
7260,0.58,14.11,-2.59,-0.14,-1.04,-2.12,0.45
7280,1.74,15.18,-2.41,-0.06,-1.18,-2.20,0.45
7300,3.29,15.26,-1.87,-0.01,-1.39,-2.25,0.45
7320,3.03,13.84,-2.52,0.06,-1.42,-2.24,0.51
7340,1.08,10.46,-3.68,0.14,-1.05,-2.27,0.51
7360,-5.49,10.24,-4.92,0.29,-0.30,-2.63,0.51
7380,-5.00,10.57,-5.00,0.23,-0.19,-2.49,0.51
7400,-3.36,7.68,-4.62,0.22,-0.02,-2.07,0.51
7420,-1.95,5.12,-4.24,0.12,0.28,-1.48,0.16
7440,-4.01,2.32,-3.66,0.04,0.37,-0.83,0.16
7460,-1.74,4.89,-4.25,0.01,0.88,0.08,0.40
7480,0.74,5.62,-2.14,-0.31,1.06,1.03,0.40
7500,0.67,3.14,-2.48,-0.33,1.44,1.47,0.40
7520,-0.85,3.47,-3.35,-0.21,1.85,1.95,0.32
7540,-2.66,4.94,-3.35,-0.34,1.98,2.55,0.32
7560,-4.22,5.75,-3.16,-0.60,1.76,3.22,0.19
7580,-4.93,5.76,-2.89,-0.79,1.27,3.87,0.19
7600,-5.88,6.67,-2.60,-0.92,0.51,4.37,0.19
7620,-5.38,6.89,-2.36,-0.88,-0.27,4.37,0.19
7640,-3.82,7.91,-2.32,-0.69,-0.50,4.37,0.19
7660,-3.34,10.84,-2.99,-0.38,-0.76,4.37,0.07
7680,-1.78,11.70,-2.52,-0.14,-0.63,4.37,0.07
7700,0.33,12.36,-2.05,0.25,0.07,4.37,0.07
7720,0.76,14.55,-2.18,0.45,1.08,4.37,0.12
7740,-0.93,16.70,-2.41,0.15,1.85,3.90,0.12
7760,-4.19,14.53,-1.31,-0.20,2.18,3.04,0.39
7780,-6.06,12.16,-1.70,-0.07,2.01,1.91,0.39
7800,-8.15,9.79,-2.85,0.09,1.42,0.28,0.39
7820,-9.65,9.69,-2.89,0.19,0.65,-1.21,0.39
7840,-7.86,8.99,-3.32,0.21,0.26,-1.67,0.39
7860,-0.99,8.54,-4.70,0.40,0.63,-1.82,0.56
7880,7.23,9.71,-3.45,0.30,0.92,-1.30,0.56
7900,13.71,12.15,1.84,-0.08,0.58,-0.44,0.56
7920,3.27,11.15,-0.59,0.26,0.85,-1.62,0.76
7940,-0.31,10.48,-3.09,0.57,0.75,-1.68,0.76
7960,1.30,10.53,-3.82,0.79,0.57,-1.62,0.46
7980,-1.72,11.46,-4.31,0.71,0.31,-1.79,0.46
8000,-6.34,9.07,-2.32,0.38,-0.48,-1.58,0.46
8020,-5.87,8.48,-3.68,0.40,-1.23,-1.17,0.46
8040,-2.00,10.70,-2.14,0.14,-2.10,-0.77,0.46
8060,2.76,9.41,-1.87,0.25,-1.96,-0.71,0.50
8080,6.32,10.34,-2.68,0.37,-0.65,-0.94,0.50
