timestamp,aX,aY,aZ,gX,gY,gZ,xP
7420,-1.67,11.26,-3.49,-0.63,-0.48,-0.14,-2.81
7440,-0.97,11.77,-3.13,-0.67,-0.61,0.02,-2.81
7460,0.18,12.82,-2.56,-0.73,-0.71,0.17,-2.81
7480,1.98,13.11,-2.27,-0.77,-0.74,0.26,-2.49
7500,2.79,11.17,-1.98,-0.78,-0.64,0.35,-2.49
7520,3.05,10.36,-2.78,-0.73,-0.46,0.36,-2.54
7540,1.68,9.03,-4.06,-0.58,-0.19,0.32,-2.54
7560,-1.70,9.60,-5.33,-0.25,0.18,-0.25,-2.54
7580,-3.84,10.10,-7.20,0.19,0.21,-0.93,-2.61
7600,-5.54,9.79,-5.39,0.42,0.31,-1.74,-2.61
7620,-6.30,12.12,-3.63,0.37,-0.05,-2.43,-2.54
7640,-7.45,12.78,-1.91,0.33,-0.72,-2.71,-2.54
7660,-8.57,12.08,-5.58,0.62,-0.97,-3.17,-2.54
7680,-3.74,13.29,-4.00,0.60,-0.56,-3.31,-2.54
7700,-3.35,12.90,-3.57,0.75,-0.12,-3.85,-2.54
7720,-6.22,12.28,-3.91,0.86,-0.07,-4.07,-2.59
7740,-7.07,12.12,-3.69,0.89,-0.38,-3.96,-2.59
7760,-6.49,10.92,-2.76,0.88,-0.55,-3.71,-2.59
7780,-5.43,9.35,-2.59,0.81,-0.42,-3.32,-2.92
