timestamp,aX,aY,aZ,gX,gY,gZ,xP
6460,-2.19,2.79,-2.48,-0.29,0.44,1.60,-2.84
6480,-2.33,3.44,-2.49,-0.21,0.66,2.06,-2.84
6500,-3.18,4.19,-2.67,-0.13,0.74,2.40,-2.92
6520,-3.62,5.23,-3.08,-0.09,0.71,2.68,-2.92
6540,-4.13,5.95,-3.49,-0.08,0.65,2.94,-2.92
6560,-4.43,6.61,-3.65,-0.04,0.62,3.12,-2.92
6580,-4.33,7.46,-3.53,0.01,0.58,3.24,-2.92
6600,-4.71,8.52,-3.58,0.01,0.51,3.33,-3.32
6620,-5.29,9.33,-3.76,-0.05,0.36,3.40,-3.32
6640,-6.03,10.02,-3.77,-0.16,0.09,3.52,-3.09
6660,-5.20,10.00,-3.08,-0.24,-0.16,3.57,-3.09
6680,-4.67,9.67,-3.18,-0.20,-0.19,3.55,-3.09
6700,-4.25,9.92,-3.26,-0.17,-0.07,3.49,-3.24
6720,-3.79,10.74,-3.30,-0.24,0.06,3.33,-3.24
6740,-4.07,11.53,-3.25,-0.27,0.17,3.10,-3.24
6760,-3.64,11.71,-3.17,-0.31,0.16,2.90,-3.24
6780,-2.73,11.48,-2.82,-0.37,0.01,2.66,-3.24
6800,-1.97,11.42,-2.58,-0.37,-0.17,2.41,-3.11
6820,-1.40,11.22,-2.80,-0.37,-0.32,2.15,-3.11
6840,-0.72,10.87,-2.95,-0.38,-0.44,1.84,-3.02
6860,-0.21,10.35,-3.10,-0.35,-0.48,1.51,-3.02
6880,0.91,9.98,-3.05,-0.31,-0.39,1.17,-3.02
6900,1.83,9.62,-2.43,-0.23,-0.19,0.83,-3.13
6920,2.19,9.33,-2.33,-0.14,0.04,0.55,-3.13
6940,2.55,9.07,-2.15,-0.08,0.32,0.31,-3.13
6960,2.29,8.95,-2.09,-0.05,0.54,0.12,-3.13
6980,2.11,8.71,-2.04,-0.02,0.68,-0.05,-3.13
7000,2.36,8.60,-2.29,0.01,0.79,-0.14,-2.94
7020,2.46,8.53,-2.19,0.02,0.90,-0.19,-2.94
7040,2.22,8.42,-2.05,0.06,0.91,-0.23,-3.04
7060,2.03,8.25,-2.17,0.07,0.85,-0.22,-3.04
7080,1.93,8.24,-2.09,0.04,0.74,-0.18,-3.04
7100,1.81,8.31,-1.96,0.01,0.59,-0.17,-3.00
7120,2.00,8.61,-2.08,-0.02,0.47,-0.16,-3.00
7140,2.18,8.74,-2.19,-0.05,0.34,-0.15,-2.98
7160,2.42,8.52,-2.11,-0.04,0.23,-0.15,-2.98
7180,2.47,8.19,-1.77,-0.02,0.02,-0.12,-2.98
7200,2.57,8.02,-1.72,-0.01,-0.05,-0.01,-2.98
7220,2.59,8.16,-1.84,-0.01,-0.09,0.10,-2.98
7240,2.50,8.28,-2.09,0.02,-0.12,0.12,-3.01
7260,2.17,8.36,-2.35,0.05,-0.18,0.08,-3.01
7280,1.89,8.55,-2.23,0.02,-0.28,0.00,-3.01
7300,2.03,8.49,-1.84,-0.00,-0.43,-0.06,-2.91
7320,2.49,8.55,-1.85,-0.04,-0.74,-0.02,-2.91
7340,3.15,8.55,-1.59,-0.01,-0.85,0.07,-2.84
7360,3.52,8.70,-1.76,0.02,-0.90,0.10,-2.84
7380,3.05,8.72,-1.99,0.02,-1.13,0.03,-2.84
7400,2.25,8.60,-1.74,-0.01,-1.46,-0.10,-2.84
7420,2.12,7.96,-1.10,0.03,-1.40,-0.32,-2.84
7440,1.30,7.10,-1.33,0.14,-1.05,-0.68,-2.86
7460,-1.21,5.92,-2.48,0.35,-0.95,-1.08,-2.86
7480,-5.83,5.18,-4.50,0.13,0.22,-2.18,-2.86
7500,3.55,16.43,-9.17,0.86,0.48,-2.49,-2.95
7520,16.98,12.83,-8.73,0.59,0.21,-2.27,-2.95
7540,-9.17,12.90,0.13,0.77,-0.07,-1.93,-2.88
7560,-2.59,10.11,-2.11,0.75,0.01,-1.20,-2.88
7580,4.62,15.06,-4.31,0.45,0.59,-0.75,-2.88
7600,13.00,19.61,-2.88,0.73,0.49,-1.12,-2.88
7620,-6.72,5.38,-5.94,0.64,0.88,-1.61,-2.88
7640,-3.23,7.99,-7.15,0.26,0.31,-0.87,-2.90
7660,-3.49,9.67,-5.14,-0.04,0.11,-0.55,-2.90
7680,-2.65,9.89,-4.02,-0.14,-0.29,-0.24,-2.90
7700,-1.64,8.93,-4.24,-0.17,-0.25,-0.07,-2.86
7720,-0.95,9.52,-3.30,-0.15,-0.14,0.06,-2.86
7740,-0.33,9.12,-3.32,-0.13,0.06,0.06,-2.96
7760,-0.31,9.19,-3.73,-0.13,0.21,0.04,-2.96
7780,-0.87,8.90,-3.84,-0.15,0.12,0.05,-2.96
7800,-0.83,8.63,-3.53,-0.15,0.06,0.09,-2.96
7820,-0.54,9.10,-3.45,-0.13,0.03,0.10,-2.96
