timestamp,aX,aY,aZ,gX,gY,gZ,xP
5320,-11.95,11.84,-1.30,0.06,0.33,-0.68,-1.49
5340,-2.87,8.72,-2.59,0.07,-0.15,-0.19,-1.49
5360,-3.05,10.11,-1.54,0.17,0.10,-0.22,-1.49
5380,-2.81,8.71,-1.16,0.27,0.17,-0.08,-1.49
5400,-2.67,9.43,-3.32,0.31,0.13,-0.04,-1.57
5420,-3.75,9.20,-2.09,0.28,-0.03,0.10,-1.57
5440,-2.53,9.10,-2.89,0.26,0.04,0.20,-1.57
5460,-2.83,9.48,-3.06,0.21,0.05,0.22,-1.44
5480,-3.01,9.31,-3.19,0.14,0.04,0.33,-1.44
5500,-2.20,9.36,-2.92,0.10,0.01,0.40,-1.52
5520,-2.38,9.43,-3.02,0.08,0.02,0.43,-1.52
5540,-2.78,9.32,-2.75,0.06,-0.03,0.51,-1.52
5560,-2.44,9.35,-2.77,0.03,-0.06,0.60,-1.52
5580,-1.82,9.16,-2.99,0.01,-0.05,0.63,-1.52
5600,-1.72,9.33,-3.09,-0.02,-0.08,0.68,-1.37
5620,-1.40,9.13,-2.99,-0.04,-0.08,0.70,-1.37
5640,-1.14,9.27,-2.92,-0.07,-0.10,0.70,-1.37
5660,-0.77,9.25,-2.64,-0.08,-0.12,0.68,-1.65
5680,-0.06,9.11,-2.46,-0.06,-0.14,0.62,-1.65
5700,0.10,9.12,-2.57,-0.03,-0.14,0.53,-1.65
5720,0.03,9.20,-2.60,-0.01,-0.14,0.44,-1.65
5740,0.71,9.13,-2.70,0.01,-0.15,0.35,-1.65
5760,0.56,9.25,-2.73,0.01,-0.10,0.22,-1.65
5780,0.51,9.26,-2.78,0.03,-0.12,0.12,-1.65
5800,0.23,9.54,-2.82,0.00,-0.15,0.02,-1.59
5820,0.18,9.39,-2.75,-0.03,-0.19,-0.04,-1.59
5840,0.64,9.26,-3.07,-0.06,-0.22,-0.15,-1.59
5860,0.42,9.31,-3.00,-0.08,-0.18,-0.25,-1.55
5880,-0.70,9.58,-2.75,-0.10,-0.20,-0.30,-1.55
5900,-0.58,9.67,-2.64,-0.13,-0.31,-0.30,-1.83
5920,0.02,9.87,-2.94,-0.15,-0.38,-0.36,-1.83
5940,0.32,9.90,-3.09,-0.19,-0.47,-0.43,-1.83
5960,-0.60,10.77,-3.47,-0.31,-0.44,-0.47,-1.71
5980,-0.68,11.24,-3.19,-0.39,-0.48,-0.41,-1.71
6000,-2.05,12.66,-3.18,-0.48,-0.50,-0.40,-1.79
6020,-1.55,13.63,-2.35,-0.57,-0.76,-0.26,-1.79
6040,-0.54,15.99,-2.16,-0.69,-1.05,-0.16,-1.79
6060,2.03,16.55,-0.21,-0.77,-1.47,-0.15,-1.77
6080,6.12,16.18,0.31,-0.87,-1.43,-0.29,-1.77
6100,7.77,14.41,-0.83,-1.02,-1.00,-0.62,-1.68
6120,6.59,12.31,-2.24,-1.07,-0.62,-0.81,-1.68
6140,2.45,10.98,-3.88,-0.96,0.10,-1.02,-1.68
6160,0.12,10.78,-5.18,-0.64,1.00,-1.29,-1.70
6180,-2.88,10.94,-2.86,-0.52,1.22,-1.58,-1.70
6200,-6.88,11.69,-2.83,-0.38,0.73,-2.02,-1.70
6220,-7.95,11.84,-1.35,-0.34,-0.36,-2.21,-1.70
6240,-9.12,13.41,-3.50,-0.16,-0.91,-2.46,-1.70
6260,-5.25,12.75,-3.82,-0.35,-1.72,-2.08,-1.93
6280,-2.55,9.60,-1.92,-0.49,-1.97,-1.90,-1.93
6300,-2.72,8.22,-1.30,-0.44,-1.66,-1.84,-1.91
6320,-3.70,7.74,-0.62,-0.24,-1.13,-1.82,-1.91
6340,-3.63,7.73,3.31,-0.26,-0.83,-1.60,-1.91
6360,-9.99,6.01,-1.59,0.42,-0.41,-1.99,-1.88
6380,1.67,5.27,-0.85,0.27,-0.15,-0.64,-1.88
6400,2.37,5.37,1.89,0.46,0.51,-0.64,-1.88
