timestamp,aX,aY,aZ,gX,gY,gZ,xP
4220,0.34,9.64,-1.86,0.01,-0.01,-0.02,-0.18
4240,0.44,9.58,-1.84,0.02,-0.02,-0.03,-0.18
4260,0.39,9.57,-1.86,0.02,-0.02,-0.03,-0.06
4280,0.39,9.57,-1.83,0.02,-0.02,-0.02,-0.06
4300,0.40,9.60,-1.89,0.01,-0.02,-0.02,-0.02
4320,0.47,9.57,-1.85,0.01,-0.02,-0.02,-0.02
4340,0.45,9.51,-1.80,0.01,-0.02,-0.02,-0.02
4360,0.47,9.55,-1.82,0.01,-0.01,-0.03,-0.10
4380,0.36,9.59,-1.82,0.01,-0.01,-0.03,-0.10
4400,0.36,9.62,-1.78,0.01,-0.01,-0.03,-0.10
4420,0.38,9.56,-1.91,0.01,-0.02,-0.03,-0.10
4440,0.33,9.54,-1.84,0.01,-0.02,-0.02,-0.10
4460,0.39,9.59,-1.80,0.01,-0.02,-0.01,-0.27
4480,0.33,9.56,-1.74,0.01,-0.02,-0.02,-0.27
4500,0.42,9.59,-1.87,0.01,-0.02,-0.02,-0.13
4520,0.44,9.60,-1.87,0.01,-0.02,-0.02,-0.13
4540,0.39,9.61,-1.85,0.01,-0.02,-0.02,-0.13
4560,0.49,9.55,-1.88,0.01,-0.02,-0.02,-0.24
4580,0.46,9.60,-1.94,0.01,-0.02,-0.02,-0.24
4600,0.43,9.61,-1.88,0.01,-0.02,-0.03,-0.24
4620,0.45,9.54,-1.87,0.01,-0.02,-0.03,-0.24
4640,0.41,9.57,-1.82,0.01,-0.01,-0.03,-0.24
4660,0.38,9.59,-1.87,0.01,-0.01,-0.03,-0.33
4680,0.35,9.57,-1.91,0.01,-0.02,-0.03,-0.33
4700,0.46,9.58,-1.83,0.01,-0.03,-0.02,-0.20
4720,0.45,9.54,-1.89,0.01,-0.02,-0.02,-0.20
4740,0.46,9.56,-1.90,0.01,-0.02,-0.02,-0.20
4760,0.41,9.60,-1.80,0.01,-0.02,-0.03,-0.23
4780,0.42,9.54,-1.76,0.01,-0.02,-0.03,-0.23
4800,0.46,9.58,-1.80,0.01,-0.02,-0.03,-0.23
4820,0.34,9.65,-1.87,0.01,-0.02,-0.03,-0.23
4840,0.37,9.53,-1.92,0.01,-0.02,-0.03,-0.23
4860,0.44,9.58,-1.75,0.01,-0.02,-0.03,-0.18
4880,0.43,9.57,-1.88,0.01,-0.02,-0.03,-0.18
4900,0.49,9.60,-1.81,0.01,-0.01,-0.03,-0.17
4920,0.42,9.55,-1.84,0.01,-0.01,-0.03,-0.17
4940,0.33,9.56,-1.76,0.01,-0.02,-0.02,-0.17
4960,0.40,9.55,-1.71,0.01,-0.03,-0.02,-0.34
4980,0.41,9.57,-1.83,0.01,-0.03,-0.02,-0.34
5000,0.35,9.58,-1.87,0.01,-0.03,-0.01,-0.34
5020,0.35,9.60,-1.80,0.01,-0.03,-0.00,-0.34
5040,0.42,9.63,-1.77,0.01,-0.03,-0.00,-0.34
5060,0.39,9.62,-1.81,0.01,-0.03,0.00,0.04
5080,0.41,9.58,-1.82,0.01,-0.03,0.01,0.04
5100,0.47,9.60,-1.95,0.02,-0.03,0.02,-0.14
5120,0.45,9.57,-1.86,0.01,-0.03,0.01,-0.14
5140,0.40,9.61,-1.82,0.02,-0.04,0.02,-0.14
5160,0.47,9.62,-1.92,0.01,-0.05,0.02,-0.13
5180,0.58,9.54,-1.90,0.01,-0.05,0.02,-0.13
5200,0.57,9.54,-1.93,0.01,-0.04,0.01,-0.13
5220,0.61,9.55,-1.89,0.01,-0.04,0.01,-0.13
5240,0.60,9.62,-2.05,0.00,-0.05,0.00,-0.13
5260,0.60,9.59,-1.93,0.01,-0.04,-0.01,-0.32
5280,0.58,9.55,-1.83,0.01,-0.05,-0.01,-0.32
5300,0.54,9.59,-1.86,0.01,-0.04,-0.02,-0.08
5320,0.63,9.63,-1.93,0.01,-0.03,-0.02,-0.08
5340,0.51,9.58,-1.84,0.01,-0.03,-0.02,-0.08
5360,0.50,9.61,-1.87,0.00,-0.03,-0.02,-0.19
5380,0.58,9.58,-1.84,0.01,-0.03,-0.01,-0.19
