Time(ms),accX,accY,accZ,gyX,gyY,gyZ,Pressure
5160,-2.63,8.97,-3.44,-0.33,0.05,-0.41,1.16
5180,-0.12,8.69,-2.67,-0.41,-0.26,-0.51,1.16
5200,3.14,8.21,-2.81,-0.35,-0.18,-0.82,1.16
5220,-1.87,8.6,-3.28,-0.41,0.32,-1.09,1.19
5240,-5.73,8.73,-2.51,-0.44,-0.01,-1.05,1.19
5260,-2.32,9.5,-2.93,-0.53,-0.44,-1.07,1.19
5280,2.21,9.36,-2.16,-0.63,-0.65,-1.33,1.19
5300,-4.17,7.32,-3.03,-0.63,-0.03,-1.63,1.19
5320,-7.61,6.89,-1.37,-0.63,-0.54,-1.4,1.4
5340,-5.02,9.05,-0.69,-0.62,-1.05,-1.23,1.4
5360,-3.67,8.7,-2.04,-0.73,-1.22,-1.38,1.32
5380,-2.69,10.24,-4.71,-0.65,-1.03,-1.57,1.32
5400,-3.78,3.36,-0.94,-0.75,-0.69,-1.67,1.32
5420,-10.28,6.68,0.51,-0.67,-0.71,-1.31,1.3
5440,-4.67,11.2,-1.16,-0.77,-1.19,-1.24,1.3
5460,-4.87,8.8,-1.48,-0.9,-1.42,-1.56,1.3
5480,-5.54,3.45,0.4,-0.85,-1.02,-1.51,1.3
5500,-4.94,3.2,0.16,-0.76,-0.74,-1.33,1.3
5520,-7.13,9.09,-2.88,-0.74,-0.55,-1.32,1.1
5540,-8.98,13.73,-3.6,-0.96,-0.83,-1.54,1.1
5560,-6.7,8.87,-2.0,-1.1,-1.03,-1.79,1.17
5580,-8.22,5.54,1.78,-1.15,-0.82,-1.74,1.17
5600,-9.05,11.72,1.53,-1.35,-0.76,-1.58,1.17
5620,-10.98,19.61,0.19,-1.76,-0.75,-1.85,1.29
5640,-7.24,19.61,-2.37,-2.27,-0.67,-2.11,1.29
5660,-3.44,16.05,-3.57,-2.14,-0.29,-1.71,1.29
5680,-3.19,6.61,-3.67,-1.7,0.75,-1.2,1.29
5700,-7.5,-1.46,-0.67,-1.4,2.22,-0.77,1.29
5720,-14.0,-6.87,1.76,-1.07,2.01,-0.74,1.37
5740,-16.51,-6.78,1.76,-0.46,1.52,-0.57,1.37
5760,-4.01,-2.06,-1.01,-0.15,-0.12,1.38,1.19
5780,5.05,-2.31,-0.13,0.2,-0.59,2.3,1.19
