Time(ms),accX,accY,accZ,gyX,gyY,gyZ,Pressure
5280,-0.46,3.81,-1.41,-0.1,2.95,-1.52,-1.6
5300,3.0,2.15,-1.02,0.28,1.79,0.15,-1.6
5320,6.12,2.16,-2.54,0.62,1.83,1.61,-1.6
5340,5.7,0.58,-1.49,0.97,2.29,2.86,-2.08
5360,3.71,0.85,-0.86,1.27,2.33,3.84,-2.08
5380,2.66,0.68,0.39,1.42,1.98,4.37,-2.08
5400,0.66,0.06,0.85,1.72,1.73,4.37,-2.03
5420,-0.41,2.36,1.29,1.95,1.41,4.37,-2.03
5440,-5.53,5.11,-0.16,2.17,1.12,4.37,-2.08
5460,-6.86,6.11,0.05,2.03,0.77,4.37,-2.08
5480,-10.49,5.49,3.26,1.76,0.66,4.02,-2.08
5500,-11.83,10.77,1.07,1.47,0.9,2.9,-2.08
5520,-12.82,10.08,0.85,0.8,1.35,1.85,-2.08
5540,-16.65,8.22,0.34,0.57,1.03,0.62,-2.01
5560,-17.12,10.72,0.7,-0.04,-0.51,-0.11,-2.01
5580,-17.75,6.49,-5.1,-0.76,-0.87,-1.2,-2.01
5600,-8.73,18.27,-10.59,-0.13,0.58,-2.72,-2.02
5620,7.37,16.39,-6.6,-1.38,-1.88,-0.87,-2.02
5640,5.14,1.97,-7.12,-0.99,-1.81,-0.68,-2.08
5660,-11.54,5.26,3.68,-0.92,1.7,-1.89,-2.08
5680,-3.78,15.55,-4.83,-0.61,-0.15,-0.95,-2.08
5700,-9.06,6.31,-0.4,-0.83,0.03,-1.01,-2.08
5720,-2.54,8.09,0.04,-0.37,-0.55,-0.61,-2.08
5740,-4.23,9.8,-1.68,-0.26,-0.06,-0.78,-2.26
5760,-5.31,8.56,-2.84,-0.32,-0.09,-0.6,-2.26
5780,-6.67,9.95,-0.67,-0.26,-0.59,-0.45,-2.26
5800,-4.11,8.62,-2.58,-0.28,-0.4,-0.15,-1.81
5820,-5.84,8.77,-2.15,-0.2,0.05,-0.11,-1.81
5840,-5.28,8.52,-0.38,-0.14,-0.19,0.16,-2.14
5860,-5.39,9.13,-2.22,-0.01,-0.13,0.28,-2.14
5880,-4.91,8.63,-1.44,0.03,-0.22,0.43,-2.14
5900,-4.04,8.94,-1.85,0.09,-0.36,0.49,-2.14
5920,-2.62,9.11,-3.35,0.05,-0.37,0.51,-2.14
5940,-0.24,8.79,-2.65,0.0,-0.44,0.39,-1.99
5960,-0.35,8.75,-3.15,-0.06,-0.38,0.21,-1.99
5980,-2.39,8.7,-3.11,-0.19,-0.15,0.1,-1.99
6000,-1.71,8.65,-2.66,-0.16,-0.6,-0.01,-2.19
6020,0.84,8.97,-3.73,-0.25,-0.75,-0.12,-2.19
6040,-1.79,8.37,-2.35,-0.29,-0.43,-0.3,-2.12
6060,-6.76,9.56,-2.43,-0.2,-0.51,-0.29,-2.12
6080,-1.84,10.68,-2.9,-0.25,-1.12,-0.18,-2.12
6100,-1.39,10.51,-2.96,-0.34,-0.73,-0.34,-2.12
6120,-6.54,10.69,-2.93,-0.25,-0.83,-0.37,-2.12
6140,-3.06,13.11,-3.3,-0.36,-1.24,-0.13,-2.04
6160,-2.77,12.94,-4.03,-0.36,-0.89,-0.29,-2.04
6180,-3.19,14.28,-3.79,-0.51,-0.84,-0.25,-2.04
6200,-2.07,16.44,-4.89,-0.67,-0.97,-0.3,-2.18
6220,1.98,17.2,-6.27,-0.87,-1.1,-0.41,-2.18
6240,5.71,18.97,-7.9,-0.96,-1.32,-0.73,-2.31
6260,9.84,19.61,-10.91,-1.07,-1.71,-0.93,-2.31
6280,17.52,16.07,-11.45,-1.18,-1.17,-1.0,-2.31
6300,2.08,17.11,-9.67,-2.03,-1.24,-1.82,-2.16
6320,-8.91,9.81,-10.91,-0.36,2.23,-4.37,-2.16
6340,-19.38,14.23,-2.74,-0.13,-0.23,-4.28,-2.16
6360,-19.61,13.76,-6.44,0.58,-1.04,-4.06,-2.16
6380,-11.44,17.36,-2.1,-0.51,-2.9,-2.47,-2.16
6400,-5.87,13.08,0.98,-0.64,-2.52,-2.42,-2.32
6420,-1.78,9.43,1.18,-0.56,-1.22,-1.8,-2.32
6440,3.0,2.78,2.88,-0.13,0.72,-1.06,-2.28
6460,3.99,1.9,2.68,0.47,2.5,-0.34,-2.28
6480,1.01,2.17,2.23,0.57,3.41,0.6,-2.28
6500,-3.06,0.65,2.17,0.66,3.54,1.61,-2.43
6520,-1.39,-0.33,1.92,0.75,3.0,2.76,-2.43
6540,-1.48,-2.5,0.98,0.94,2.62,3.38,-2.43
6560,-2.89,-3.93,1.81,1.26,2.18,3.95,-2.43
