Time(ms),accX,accY,accZ,gyX,gyY,gyZ,Pressure
4140,0.87,8.56,1.19,-2.14,0.34,-3.18,-0.82
4160,-0.15,7.01,1.13,-1.55,1.76,-3.24,-0.82
4180,-2.01,7.74,0.63,-0.96,2.14,-2.95,-0.82
4200,-2.98,6.89,1.53,-0.72,1.24,-2.32,-0.79
4220,-0.96,5.4,1.96,-0.6,0.68,-1.45,-0.79
4240,1.75,3.63,1.54,-0.28,0.85,-0.44,-0.99
4260,2.65,2.18,1.42,0.16,1.08,0.21,-0.99
4280,2.63,1.72,0.9,0.6,1.58,0.96,-0.99
4300,1.97,1.01,1.0,0.87,1.96,1.72,-1.02
4320,0.31,0.62,1.02,1.06,2.03,2.39,-1.02
4340,-0.48,0.62,1.14,1.2,1.88,3.03,-0.96
4360,-1.58,0.64,1.2,1.3,1.56,3.41,-0.96
4380,-4.08,0.98,1.1,1.5,1.06,3.69,-0.96
4400,-4.76,2.11,0.9,1.64,0.36,3.58,-1.17
4420,-6.34,3.58,0.48,1.49,0.51,3.31,-1.17
4440,-8.01,4.59,1.73,1.16,0.87,2.71,-1.17
4460,-10.47,5.36,0.25,0.89,1.06,2.02,-1.17
4480,-10.45,5.56,0.91,0.62,0.87,1.39,-1.17
4500,-12.01,6.98,-0.34,0.39,0.77,0.71,-1.17
4520,-9.95,5.28,0.03,0.06,0.32,0.28,-1.17
4540,-10.57,1.53,1.0,0.23,0.1,-0.51,-0.91
4560,-16.18,19.61,-8.32,0.45,0.75,-1.69,-0.91
4580,-0.66,19.61,-3.32,-0.86,-0.62,-0.57,-0.91
4600,12.04,-1.53,-1.55,-0.63,-1.87,-0.16,-1.12
4620,-10.64,4.97,-3.04,-0.08,2.3,-1.58,-1.12
4640,-14.08,13.26,2.08,-0.25,0.09,-0.42,-1.24
4660,-3.97,9.23,-1.85,-0.26,-0.55,-0.22,-1.24
4680,-5.27,8.67,-1.04,-0.06,-0.01,-0.2,-1.24
4700,-6.19,8.54,-0.55,0.03,0.05,-0.05,-1.24
4720,-4.71,8.97,-0.41,0.17,-0.09,0.1,-1.24
4740,-4.59,8.46,-1.0,0.29,0.02,0.08,-1.25
4760,-6.11,8.82,-1.69,0.38,-0.02,0.23,-1.25
4780,-5.26,8.67,-2.1,0.4,-0.12,0.36,-1.25
4800,-3.57,8.41,-2.66,0.33,-0.14,0.45,-1.19
4820,-4.74,8.83,-2.64,0.33,-0.09,0.46,-1.19
4840,-4.36,9.09,-2.71,0.3,-0.14,0.56,-1.26
4860,-3.65,7.76,-3.23,0.26,-0.01,0.6,-1.26
4880,-4.9,9.54,-1.68,0.23,-0.13,0.68,-1.26
4900,-3.25,8.7,-2.65,0.24,-0.17,0.73,-1.26
4920,-2.55,8.71,-2.96,0.24,-0.11,0.71,-1.26
4940,-2.85,8.02,-2.61,0.25,-0.18,0.67,-1.08
4960,-2.47,8.72,-2.91,0.24,-0.32,0.68,-1.08
4980,-1.3,8.45,-3.51,0.2,-0.23,0.61,-1.08
5000,-1.36,9.02,-3.48,0.12,-0.18,0.51,-1.3
5020,-1.34,8.74,-3.74,0.07,-0.17,0.39,-1.3
5040,-0.68,8.66,-3.79,-0.01,-0.15,0.28,-1.36
5060,-0.99,8.77,-3.41,-0.12,-0.06,0.13,-1.36
5080,-0.74,9.1,-3.39,-0.16,-0.1,0.03,-1.36
5100,-1.16,9.41,-3.12,-0.17,-0.05,-0.13,-1.36
5120,-0.86,9.12,-2.97,-0.24,-0.02,-0.25,-1.36
5140,-2.63,8.91,-2.54,-0.27,-0.17,-0.24,-1.34
5160,-3.33,8.85,-2.14,-0.22,-0.15,-0.24,-1.34
5180,-2.83,9.79,-2.56,-0.22,-0.22,-0.21,-1.34
5200,-0.99,10.11,-3.33,-0.26,-0.22,-0.26,-1.17
5220,-5.15,9.9,-2.41,-0.2,-0.13,-0.25,-1.17
5240,-4.8,11.06,-1.7,-0.17,-0.38,-0.09,-1.17
5260,-4.11,12.36,-4.37,-0.13,-0.54,-0.05,-1.17
5280,-1.34,13.97,-3.44,-0.2,-0.65,0.14,-1.17
5300,-1.05,14.77,-3.91,-0.19,-0.68,-0.02,-1.17
5320,1.09,16.22,-6.51,-0.32,-1.16,-0.12,-1.17
5340,5.63,17.14,-8.22,-0.54,-1.27,-0.44,-1.29
5360,5.43,18.7,-8.73,-0.62,-1.35,-0.67,-1.29
5380,5.68,15.24,-4.92,-0.67,-1.52,-0.7,-1.29
5400,2.97,12.09,-4.95,-0.94,-1.21,-0.34,-1.44
5420,-6.96,8.94,-7.7,-1.15,-0.8,-1.23,-1.44
5440,-14.45,12.19,-3.95,-1.28,0.55,-2.81,-1.28
5460,-19.61,12.68,-1.65,-1.23,-1.09,-3.28,-1.28
5480,-11.49,13.21,0.4,-1.5,-3.16,-2.29,-1.28
5500,-6.0,12.28,1.06,-1.92,-3.65,-2.26,-1.28
5520,-2.51,11.23,1.48,-1.98,-2.3,-2.41,-1.28
5540,0.39,6.82,2.05,-1.81,-0.36,-2.64,-1.2
5560,-0.46,5.49,1.45,-1.37,1.32,-2.67,-1.2
