Time(ms),accX,accY,accZ,gyX,gyY,gyZ,Pressure
3500,-0.81,9.55,-1.65,0.01,-0.02,-0.04,0.29
3520,-0.68,9.55,-1.65,0.01,-0.02,-0.04,0.28
3540,-0.76,9.65,-1.76,0.01,0.01,-0.04,0.28
3560,-0.95,9.54,-1.67,0.0,-0.02,-0.03,0.28
3580,-0.68,9.52,-1.81,0.0,-0.04,-0.03,0.09
3600,-0.45,9.6,-1.8,0.0,-0.03,-0.04,0.09
3620,-0.99,9.56,-1.57,0.0,-0.01,-0.05,0.12
3640,-0.65,9.49,-1.66,0.01,-0.03,-0.04,0.12
3660,-0.81,9.58,-1.71,0.01,0.01,-0.03,0.12
3680,-0.83,9.55,-1.76,0.01,-0.01,-0.03,0.12
3700,-0.68,9.49,-1.82,0.0,-0.03,-0.04,0.12
3720,-0.46,9.66,-1.61,0.01,-0.02,-0.05,-0.04
3740,-0.84,9.63,-1.63,0.01,0.01,-0.05,-0.04
3760,-1.07,9.55,-1.56,0.01,-0.01,-0.04,-0.04
3780,-0.85,9.49,-1.78,-0.0,-0.04,-0.02,0.27
3800,-0.78,9.46,-1.75,-0.0,-0.04,-0.03,0.27
3820,-0.42,9.57,-1.61,0.0,-0.03,-0.04,0.01
3840,-0.78,9.62,-1.56,0.01,0.0,-0.05,0.01
3860,-0.98,9.5,-1.64,0.01,-0.01,-0.03,0.01
3880,-0.77,9.45,-1.63,0.01,-0.02,-0.03,0.01
3900,-0.64,9.66,-1.76,0.0,-0.01,-0.04,0.01
3920,-0.82,9.56,-1.7,-0.01,-0.03,-0.04,-0.06
3940,-0.7,9.49,-1.6,-0.0,-0.04,-0.04,-0.06
3960,-0.74,9.49,-1.63,0.0,-0.02,-0.04,-0.06
3980,-0.89,9.46,-1.58,0.01,-0.02,-0.04,-0.02
4000,-0.67,9.54,-1.66,0.01,-0.0,-0.04,-0.02
4020,-0.88,9.56,-1.64,0.01,0.02,-0.04,-0.13
4040,-0.86,9.56,-1.63,0.0,-0.02,-0.03,-0.13
4060,-0.85,9.56,-1.75,-0.0,-0.04,-0.03,-0.13
4080,-0.84,9.5,-1.68,0.0,-0.05,-0.03,-0.13
4100,-0.59,9.52,-1.49,0.01,-0.04,-0.03,-0.13
