Time(ms),accX,accY,accZ,gyX,gyY,gyZ,Pressure
5660,-10.4,2.06,3.53,2.46,0.36,4.37,0.39
5680,-11.23,5.02,4.01,2.5,-0.49,4.37,0.51
5700,-11.31,10.6,1.28,2.41,0.45,4.37,0.51
5720,-9.88,13.85,1.58,2.12,2.07,3.13,0.51
5740,-12.25,10.61,-0.18,1.56,1.98,2.03,0.89
5760,-12.54,10.3,-0.54,0.64,-0.31,1.81,0.89
5780,-6.92,9.99,-0.27,0.19,-1.95,1.53,0.78
5800,-1.14,9.82,-0.4,0.29,-1.69,1.0,0.78
5820,0.88,11.27,-3.1,0.34,-1.04,0.41,0.78
5840,-5.64,13.54,3.71,-0.67,-2.26,-0.26,0.93
5860,-5.37,16.25,-15.77,-0.47,2.85,-4.37,0.93
5880,19.61,19.61,-19.61,-0.14,-2.4,-0.65,0.93
5900,17.34,13.31,-19.61,-0.56,-2.05,-1.97,0.93
5920,6.57,18.21,-4.44,-0.2,0.79,-2.75,0.93
5940,-7.39,11.2,6.64,-0.85,1.62,-2.35,0.76
5960,-9.23,1.6,2.92,-0.78,0.94,-1.79,0.76
5980,-7.14,4.12,-16.92,0.1,1.08,-1.35,1.2
6000,-6.1,19.61,1.84,-0.61,-0.79,-1.32,1.2
6020,4.67,-5.48,-6.22,-0.74,0.79,-1.62,1.2
6040,-15.24,10.41,-2.94,-0.57,1.42,-1.72,1.04
6060,-12.99,8.87,-1.89,-0.7,-0.58,-0.65,1.04
6080,-2.93,9.43,-1.41,-0.7,-1.09,-0.56,1.04
6100,-1.24,8.54,-3.05,-0.64,-0.71,-0.54,1.04
6120,-5.64,7.73,-2.43,-0.55,-0.39,-0.7,1.04
6140,-5.57,7.77,-2.41,-0.51,-0.65,-0.57,0.96
6160,-2.15,9.73,-1.69,-0.58,-1.14,-0.65,0.96
6180,-1.7,7.36,-0.65,-0.55,-0.87,-0.91,0.83
6200,0.57,8.97,-2.17,-0.62,-0.93,-1.06,0.83
6220,-2.04,6.83,-2.97,-0.79,-0.52,-1.31,0.83
6240,-10.55,6.51,0.93,-0.63,-0.59,-1.24,0.73
6260,-2.72,10.36,-0.15,-0.66,-1.48,-1.09,0.73
6280,-1.72,9.39,-3.54,-0.72,-1.24,-1.57,0.73
6300,-7.94,2.27,-0.43,-0.69,-0.81,-1.67,0.73
6320,-8.13,6.69,0.31,-0.7,-1.24,-1.29,0.73
6340,-4.31,8.43,-0.48,-0.8,-1.21,-1.32,0.71
6360,-6.79,11.01,-1.58,-0.87,-0.97,-1.56,0.71
6380,-7.45,6.27,-1.12,-0.83,-1.27,-1.7,0.6
6400,-8.98,8.26,-0.41,-0.84,-1.49,-1.67,0.6
6420,-5.23,8.88,1.13,-1.03,-1.64,-1.67,0.6
6440,-8.17,6.58,3.68,-1.11,-1.15,-1.6,0.69
6460,-10.26,15.87,1.01,-1.4,-0.97,-1.57,0.69
6480,-9.39,19.61,-4.04,-1.92,-1.16,-1.92,0.69
6500,-5.8,19.61,-10.17,-2.38,-1.55,-2.42,0.69
6520,-4.76,19.61,-12.65,-2.29,-1.65,-2.28,0.69
6540,-1.09,9.21,-9.86,-1.69,-0.61,-1.66,0.82
6560,-5.47,-5.63,2.61,-1.7,0.7,-1.87,0.82
6580,-13.51,-9.07,-5.13,0.16,3.06,-1.84,0.73
